Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.8050665,0.9331064999999997,1.0892788,1.1418905,0.11568320000000001
5000,0.9130909,1.4931763,1.5281242,1.6765223999999996,0.26342079999999995
10000,0.9768263000000001,1.543487,2.02092,2.3307949,0.49122210000000005
20000,1.2108534999999998,2.0969194999999994,2.8611715,3.4356181,0.9745628
40000,1.2434858,2.2604829,3.1972072999999996,3.9657039999999997,1.5676222000000002
