Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,1.009221,0.7993235,0.6725123333333333,0.55229175,0.03890375
5000,0.979705,0.9222955,0.896116,0.819786,0.078731125
10000,0.995083,0.9565155,0.962179,0.96672175,0.157628375
20000,1.011013,0.94813,0.8922016666666667,0.83760075,0.298408125
40000,1.0287,0.924797,0.8871266666666666,0.827609,0.318089625
