Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,1.011491,1.604306,2.027047,2.20454,0.453162
5000,0.984255,1.852408,2.657396,3.165243,0.855632
10000,0.995311,1.919903,2.894638,3.908136,1.259206
20000,1.008699,1.872929,2.646541,3.358742,2.461224
40000,1.035537,1.866998,2.618552,3.321874,2.576161
