Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,1.010372,1.604375,2.020434,2.230822,0.442739
5000,0.96086,1.87444,2.683157,3.277937,0.744091
10000,0.994616,1.925262,2.889046,3.876332,1.24998
20000,1.014543,1.894804,2.660475,3.365316,2.443285
40000,1.026007,1.892669,2.632333,3.319238,2.58983
