Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,1.012886,1.6137,2.012376,2.28324,0.304906
5000,0.985895,1.867824,2.658498,3.153163,0.821823
10000,0.995604,1.905769,2.887002,3.953822,1.319019
20000,1.008201,1.895775,2.634517,3.309304,2.418514
40000,1.034207,1.856293,2.62901,3.300717,2.569579
