Iterations,1 Threads,2 Threads,4 Threads,8 Threads,16 Threads,32 Threads
10,1.0,0.3702920830130668,0.12836397548627765,0.028699511497676633,0.007165486673012851,0.002387075355769612
100,1.0,0.4335977923421871,0.1637145089867153,0.03935504070131497,0.011470652650021904,0.0027451168803941444
1000,1.0,0.5071199715201139,0.16191179813594,0.04403672560900212,0.012286951421473917,0.0030190318752119365
10000,1.0,0.3812135355892649,0.06614431486880466,0.017846997640066427,0.006518147864393794,0.0022117842674234706
100000,1.0,0.11279511804721887,0.013916316958775609,0.005190351240620541,0.0026819185172499097,0.001231777342725795
1000000,1.0,0.07544516720786065,0.015452539227192193,0.0046793284012486705,0.0018077386332461475,0.0011241142806516858
