Iterations,1 Threads,2 Threads,4 Threads,8 Threads,16 Threads,32 Threads
10,0.0001927,0.00026020000000000004,0.00037529999999999996,0.0008393000000000001,0.0016808,0.0025227
100,0.00025140000000000004,0.00028989999999999995,0.0003839,0.0007985000000000001,0.0013697999999999998,0.0028618999999999997
1000,0.00028490000000000004,0.00028090000000000005,0.0004399,0.0008086999999999999,0.0014492,0.0029490000000000002
10000,0.00032669999999999997,0.00042849999999999995,0.0012347999999999999,0.0022881999999999998,0.0031326,0.004615900000000001
100000,0.000902,0.003998400000000001,0.016204000000000003,0.021723,0.021020399999999998,0.022883599999999997
1000000,0.0057249,0.037940800000000004,0.0926207,0.1529306,0.19793030000000003,0.15915030000000002
