Iterations,1 Threads,2 Threads,4 Threads,8 Threads,16 Threads,32 Threads
10,0.00026940000000000004,0.0002732,0.00042180000000000006,0.0007886000000000001,0.00163,0.0025671
100,0.0002512,0.00029240000000000006,0.0004529,0.0007513999999999999,0.0016292999999999998,0.0028758
1000,0.0003114,0.0005662,0.0011001000000000001,0.0029604,0.0052876,0.010262800000000002
10000,0.0009172,0.0048845,0.0137106,0.0260469,0.042721199999999994,0.08325740000000001
100000,0.0055632,0.051993899999999996,0.1045312,0.24637279999999998,0.4035382,0.8013736000000001
1000000,0.0411466,0.4846267000000001,1.0260141999999999,2.3211334,4.0132495,8.1449479
