Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.7453177999999999,0.45630234999999997,0.3596258666666666,0.28540090000000007,0.01403625
5000,0.8820254999999999,0.6215328,0.5119651666666666,0.41806335,0.030922875
10000,0.9645163999999997,0.76907575,0.6681819333333333,0.5826899,0.07333533749999999
20000,1.2012152999999999,1.0467232,0.9583982666666667,0.8656459999999999,0.1280755
40000,1.2401511,1.13033165,1.0599043666666668,0.9853215749999998,0.19701
