Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.7436047000000001,0.9123975,1.0852239999999997,1.1418986,0.11507730000000001
5000,0.8819580000000002,1.2423929,1.5318833,1.6749122,0.24825409999999998
10000,0.9681529,1.5454823999999998,2.0004648,2.3364092,0.5503098000000001
20000,1.2150256000000001,2.1031352,2.8631830999999996,3.4270559999999994,1.0063838
40000,1.241082,2.2589573,3.1979420999999997,3.9548674999999998,1.5600919
