Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.7497614,0.9097949,1.0792990999999996,1.1408118,0.12024050000000001
5000,0.8862324000000001,1.2392364,1.5366164,1.6768101000000002,0.2678301
10000,0.9673589000000001,1.5427068,2.0018212,2.3243388,0.5885768
20000,1.2145846,2.0924603,2.9084896000000002,3.4169008000000005,1.0109176
40000,1.2366565,2.2777097,3.1977228,3.9463518,1.6187524
