Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.843128,0.6602455,0.38731266666666664,0.39170725,0.237339125
5000,0.887545,0.7899095,0.6681066666666666,0.56900825,0.315680125
10000,0.944068,0.869767,0.8538663333333334,0.744542,0.415097625
20000,1.175447,1.084457,1.03633,1.01025775,0.48261925
40000,1.193513,0.963925,0.8457469999999999,0.763867,0.456872875
