Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.874751,1.279396,1.364324,1.555362,1.84686
5000,0.91304,1.544522,1.94157,2.282228,2.273408
10000,0.96607,1.796218,2.412771,2.954607,2.72437
20000,1.171718,2.19254,3.063309,2.95752,4.260639
40000,1.183471,1.971919,2.658315,3.220049,3.605079
