Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.843128,1.320491,1.161938,1.566829,1.898713
5000,0.887545,1.579819,2.00432,2.276033,2.525441
10000,0.944068,1.739534,2.561599,2.978168,3.320781
20000,1.175447,2.168914,3.10899,4.041031,3.860954
40000,1.193513,1.92785,2.537241,3.055468,3.654983
