Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.86747,1.268898,1.462726,1.609518,1.911434
5000,0.906641,1.562585,2.106908,2.268926,2.508016
10000,0.956499,1.758345,2.456998,2.977078,3.291558
20000,1.167753,2.15735,3.052468,3.908187,4.212692
40000,1.181779,1.922984,2.57245,3.244596,3.603285
