Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.86434,1.150805,1.481493,1.577869,1.768694
5000,0.912595,1.534857,1.932217,2.188012,2.330032
10000,0.949606,1.772479,2.422013,2.910101,2.8224
20000,1.175821,2.216637,3.093237,3.921573,4.276442
40000,1.182471,1.959698,2.623514,3.132121,3.466732
