Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.331077,1.263191,1.44717,1.495689,0.837933
5000,0.886625,1.626652,1.930522,1.589293,1.963762
10000,0.954274,1.702277,2.357496,2.924862,1.875378
20000,1.32878,2.166282,3.183012,3.882027,4.482917
40000,1.180134,1.934732,2.520006,3.158534,3.655338
