Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.857068,1.274099,1.521784,1.56909,1.894662
5000,0.90218,1.569361,1.913281,2.258234,2.331991
10000,0.949067,1.782729,2.453534,2.938144,2.787716
20000,1.177424,2.174371,3.106318,3.917855,4.162761
40000,1.181252,1.941975,2.552017,3.078254,3.501629
