Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.737546,0.922513,1.077405,1.147042,0.128391
5000,0.90909,1.246739,1.585147,1.671423,0.252423
10000,0.975169,1.536982,2.012626,2.33779,0.594364
20000,1.203009,2.084595,2.881754,3.437734,1.024895
40000,1.233985,2.254095,3.1789,3.961651,1.469546
