Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.737464,0.444335,0.3585953333333333,0.28458575,0.01657
5000,0.877716,0.6307525,0.5114643333333333,0.42376225,0.02937075
10000,0.963576,0.7752165,0.6679736666666667,0.5823015,0.07313525
20000,1.204847,1.0430395,0.9564616666666667,0.857328,0.12868125
40000,1.234653,1.1238015,1.0773956666666666,0.9906995,0.203870625
