Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.740583,0.906137,1.087001,1.140387,0.134899
5000,0.875681,1.245973,1.535654,1.660807,0.279159
10000,0.967298,1.543422,2.023968,2.336071,0.58207
20000,1.201076,2.084194,2.857168,3.442424,0.944774
40000,1.235545,2.251509,3.176871,4.047546,1.43139
