Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.740583,0.4530685,0.3623336666666667,0.28509675,0.016862375
5000,0.875681,0.6229865,0.5118846666666667,0.41520175,0.034894875
10000,0.967298,0.771711,0.674656,0.58401775,0.07275875
20000,1.201076,1.042097,0.9523893333333334,0.860606,0.11809675
40000,1.235545,1.1257545,1.058957,1.0118865,0.17892375
