Size,1,4,16,64,128
128,5.9199999999999996e-05,0.019778999999999998,0.11448450000000002,0.13843010000000003,0.1540895
256,0.000203,0.016076899999999998,0.1391901,0.15404879999999999,0.18764260000000002
512,0.0007871,0.014816199999999998,0.19448309999999996,0.31403159999999997,0.359557
1024,0.0032388999999999994,0.0179971,0.29905689999999996,0.3685013,0.2708756
2048,0.0129443,0.0192494,0.0074819,0.009448500000000002,0.063922
4096,0.05347620000000001,0.0418725,0.0361583,0.030343199999999997,0.1208195
