Size,1,4,16,64,128
128,9.98e-05,9.960000000000001e-05,0.1125514,0.1648119,0.2372652
256,0.00040139999999999994,0.0208365,0.11298140000000001,0.17194620000000002,0.2832608
512,0.0015909,0.0388951,0.23144650000000003,0.2923618,0.3845797999999999
1024,0.0063916,0.051500500000000005,0.4432259000000001,0.4569364,0.43858049999999993
2048,0.025243499999999995,0.0547093,0.32710929999999994,0.38240369999999996,0.8090631
4096,0.10586409999999999,0.4213062000000001,1.3894288000000001,1.8566445999999999,3.430020999999999
