Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.9916714999999998,1.6084714999999998,2.0290779999999997,2.2348241,0.3160732
5000,0.9889334,1.8595876999999994,2.6589764,3.1840151999999997,0.7306708
10000,0.9951125,1.9255929000000003,2.9256114,3.9107288999999996,1.3007396999999998
20000,1.0141144,1.8927285999999999,2.6463391,3.3826317,2.4305332
40000,1.0340676,1.8782985,2.6454710999999995,3.3670614999999997,2.6281619
