Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.9815339,1.6146604000000004,2.0408226,2.2266017000000002,0.32703340000000003
5000,0.9854498999999999,1.8516668000000003,2.6445733,3.2138897,0.6944429
10000,0.9953565000000001,1.9312440000000002,2.8994865,3.9171046000000005,1.2692822
20000,1.0117848999999999,1.8771155,2.6363271,3.3466995000000006,2.4394579
40000,1.0341213999999999,1.8866051,2.596048,3.329321,2.6208329000000004
