Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.9946969000000001,1.6316169999999999,2.0198984,2.2230824,0.3192432
5000,0.9919997,1.8594207999999999,2.674742,3.1933792,0.742019
10000,0.9994403999999999,1.9212665000000002,2.8992498,3.8694069,1.2771823
20000,1.0118072,1.8791064000000002,2.6337251000000004,3.3769242000000004,2.4465874999999997
40000,1.0332766,1.8884811000000004,2.6631512,3.3725498000000003,2.5950725999999995
