Iterations,1 Threads,2 Threads,4 Threads,8 Threads,16 Threads,32 Threads
10,0.0002255,0.00028839999999999996,0.0003975,0.0008150000000000001,0.0014226,0.0033539
100,0.00020759999999999998,0.0002626,0.0004077000000000001,0.0007276999999999999,0.0015428000000000002,0.0023312
1000,0.00023219999999999998,0.00030460000000000003,0.0003825000000000001,0.0007672,0.0013655,0.0026124
10000,0.00027939999999999996,0.0002954,0.0004337000000000001,0.0008160000000000001,0.0014571000000000002,0.0031513
100000,0.0007585,0.0009094,0.0009752999999999999,0.0013016,0.0020304,0.0038399999999999997
1000000,0.0055643,0.0064195,0.0071823,0.007366599999999999,0.010486700000000002,0.0174785
