Iterations,1 Threads,2 Threads,3 Threads,4 Threads,5 Threads,6 Threads,7 Threads,8 Threads
10,1.0,0.5777629233511586,0.3014765724915707,0.18976873536299765,0.11789042964310069,0.08892318244170094,0.02377285145864275,0.06437437934458787
100,1.0,0.6632804757185332,0.31937485087091394,0.2299038131226382,0.17462491846053488,0.12445374244537422,0.07901416765053126,0.06031452775775052
1000,1.0,0.5824778761061948,0.2768104970981581,0.12991473235433443,0.08751495811727165,0.0587384878989077,0.04022440598415958,0.027958067146934894
10000,1.0,0.12082536647546206,0.06494852424756327,0.04363161407627333,0.022605455358473695,0.014167899795225926,0.009933115537472854,0.007514527624287492
100000,1.0,0.10766714939509262,0.0649573923124421,0.03921611388102137,0.02389696034684314,0.017176585350710507,0.01584056372410706,0.011478331915762802
1000000,1.0,0.1827569081662253,0.09568910023562559,0.04269831531541361,0.028136123533482337,0.020119170742158146,0.014826706942851422,0.011366185313838527
