Size,1,4,16,64,128
8192,0.37235719999999994,0.31112529999999994,3.9349365999999995,4.843621099999999,7.8974207000000005
16384,1.4860908,1.2401955999999998,15.7334926,19.3665423,27.4653886
32768,13.2815495,10.7417234,62.93262180000001,77.48588480000001,105.41234089999998
