Iterations,1 Threads,2 Threads,3 Threads,4 Threads,5 Threads,6 Threads,7 Threads,8 Threads
10,1.0,0.6931584362139919,0.2955043859649123,0.2519633507853404,0.13792221084953943,0.10148365717728577,0.09632224168126095,0.05697192626416372
100,1.0,0.5030747398297067,0.24140279196458977,0.1884969868840836,0.10378141010002438,0.07984234234234232,0.08627403261134095,0.04591175962700743
1000,1.0,0.7414122137404578,0.43824027072758037,0.2451104100946372,0.14757834757834754,0.09874189858940143,0.07521599186854142,0.06128726928537623
10000,1.0,0.13809407601732657,0.04550800687596128,0.031290607979208705,0.01831903528650048,0.01132661792743158,0.008106322286745704,0.00795516848720003
100000,1.0,0.048327662942367594,0.023645182704203252,0.013358572585342295,0.011405370657869203,0.007931848605315565,0.005598044509320548,0.004827219078282726
1000000,1.0,0.10304882739683872,0.04880700527043344,0.024060409472562553,0.017110465107709902,0.011067371683697206,0.008246766399490726,0.006513073798304502
