Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.9925507,1.6118438000000002,2.0280177000000004,2.2001388000000004,0.3520472
5000,0.9926665,1.8714231000000001,2.6786175999999995,3.1325977,0.7421886000000001
10000,0.9956373,1.9272157999999997,2.9220577000000003,3.9703317,1.2609359999999998
20000,1.0117497000000002,1.8815020999999998,2.6455304,3.3375226999999996,2.4475246
40000,1.0326538,1.8721975999999998,2.6556865000000003,3.3369211,2.6173256
