Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.8050604,0.9339392999999999,1.0856221000000001,1.1421791000000003,0.1148228
5000,0.9111125000000001,1.4922373,1.5264981,1.6839803999999998,0.2567058
10000,0.9775267000000001,1.5456077000000001,2.0175389000000004,2.3314379,0.46887829999999997
20000,1.2194457,2.1165844999999996,2.8299206,3.4621410999999993,1.0219858
40000,1.2379976000000001,2.2649372999999997,3.1610424,3.9597386,1.5775056000000003
