Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.8063933000000001,0.46843804999999994,0.3615094333333334,0.2859938000000001,0.015463437500000001
5000,0.9122440999999999,0.7425872499999999,0.5086314333333333,0.41903552499999996,0.03252867499999999
10000,0.9766249,0.7735283500000001,0.6731926333333333,0.5831981999999999,0.05862415
20000,1.2112142000000001,1.0495546,0.9443725000000001,0.8640289250000001,0.123592675
40000,1.2481821,1.1341158000000002,1.0589809000000001,0.9962347999999999,0.2024057
