Iterations,1 Threads,2 Threads,3 Threads,4 Threads,5 Threads,6 Threads,7 Threads,8 Threads
10,0.00022849999999999997,0.0002434,0.00032730000000000004,0.0003235,0.0004694,0.0004149,0.0005039999999999999,0.0004638
100,0.0002141,0.00017820000000000002,0.00022990000000000003,0.000316,0.00041470000000000005,0.00035719999999999995,0.0004926999999999999,0.0005153
1000,0.00023510000000000002,0.0002431,0.0005782000000000001,0.0003218,0.0004875,0.00045599999999999997,0.0004966999999999999,0.00035479999999999995
10000,0.00033150000000000003,0.00028869999999999997,0.00036529999999999993,0.00041010000000000005,0.0006503,0.0005195999999999999,0.0005407,0.0007471
100000,0.0009306999999999999,0.0010207999999999999,0.0010462000000000002,0.0018236000000000003,0.0016950999999999997,0.0022547999999999995,0.0017836000000000002,0.0019244000000000002
1000000,0.0065796,0.006911800000000001,0.0083503,0.0107868,0.0148073,0.0136606,0.014846599999999998,0.014784000000000002
