Iterations,1 Threads,2 Threads,3 Threads,4 Threads,5 Threads,6 Threads,7 Threads,8 Threads
10,1.0,0.46939194741166795,0.23271208880741412,0.1765842349304482,0.0973583297827013,0.0917891861492729,0.06476757369614514,0.061583656748598524
100,1.0,0.600729517396184,0.31042482238654484,0.16938291139240508,0.10325536532433083,0.09989734975737218,0.06207776392472964,0.05193576557345236
1000,1.0,0.4835458658988071,0.1355355701602675,0.18264449968924798,0.09645128205128206,0.08592836257309944,0.06761770542724845,0.08282835400225481
10000,1.0,0.5741253896778664,0.30249110320284706,0.2020848573518654,0.10195294479471015,0.1063317936874519,0.08758487674707391,0.05546446258867622
100000,1.0,0.455867946708464,0.2965334862677626,0.12759102873437153,0.1098106306412601,0.06879398024954173,0.07454426040431869,0.06045390771149448
1000000,1.0,0.4759686333516594,0.2626492461348694,0.15249193458671711,0.08886967914474617,0.08027465850694698,0.06331031058578107,0.05563108766233765
