Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.862062,0.952847,0.691105,1.172075,1.542596
5000,0.878507,0.910255,0.71941,1.250138,2.108168
10000,0.893354,0.736728,1.103101,0.875097,1.272824
20000,0.747284,0.837289,0.971908,0.985923,1.651307
40000,0.760779,0.738374,0.983738,1.127412,1.698882
