Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.876204,0.4575675,0.34705800000000003,0.29500825,0.210050625
5000,0.878605,0.453614,0.31172666666666665,0.31390275,0.234465875
10000,0.891347,0.450578,0.3720773333333333,0.32982225,0.250681625
20000,0.748093,0.4243495,0.32051466666666667,0.26296225,0.203996625
40000,0.756018,0.4130045,0.2991803333333333,0.246071,0.183872875
