Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.900356,0.45517,0.30657633333333334,0.2676315,0.22212775
5000,0.898235,0.344955,0.363219,0.197546,0.246852
10000,0.89133,0.4944675,0.2324476666666667,0.2088945,0.2587125
20000,0.752432,0.419307,0.3088106666666667,0.271479,0.212513125
40000,0.757896,0.4103115,0.294277,0.2771395,0.20087225
