Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.900356,0.91034,0.919729,1.070526,1.777022
5000,0.898235,0.68991,1.089657,0.790184,1.974816
10000,0.89133,0.988935,0.697343,0.835578,2.0697
20000,0.752432,0.838614,0.926432,1.085916,1.700105
40000,0.757896,0.820623,0.882831,1.108558,1.606978
