Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.861266,0.76997,0.781849,0.773615,1.597252
5000,0.899297,0.694986,1.064588,0.817978,1.914672
10000,0.891587,0.919005,1.175859,0.874924,2.117458
20000,0.746058,0.772931,0.97099,1.084682,1.973105
40000,0.758237,0.806027,0.827052,0.952091,1.509328
