Iterations,1_threads,2_threads,3_threads,4_threads,8_threads
2500,0.858775,0.666919,1.006599,1.10839,1.51856
5000,0.8887,0.885155,1.037483,1.28119,2.07412
10000,0.892371,0.701164,0.729658,1.09934,2.23838
20000,0.745562,0.818419,1.017222,0.929122,1.662249
40000,0.754475,0.806487,0.949317,1.017624,1.596795
