Iterations,1 Threads,2 Threads,3 Threads,4 Threads,5 Threads,6 Threads,7 Threads,8 Threads
10,0.00026950000000000005,0.0001944,0.000304,0.0002674,0.0003908,0.0004425999999999999,0.00039970000000000007,0.0005913
100,0.0002127,0.00021139999999999996,0.00029369999999999993,0.0002821000000000001,0.00040990000000000004,0.00044400000000000006,0.0003522,0.0005790999999999999
1000,0.00031079999999999997,0.00020960000000000003,0.00023639999999999997,0.000317,0.00042120000000000005,0.0005246000000000001,0.0005903,0.0006339000000000001
10000,0.0004526999999999999,0.0016390999999999999,0.0033158999999999992,0.0036169000000000006,0.0049424000000000004,0.0066613,0.0079779,0.0071133
100000,0.0018807000000000001,0.019457799999999997,0.026512800000000003,0.0351965,0.0329792,0.0395179,0.0479938,0.04870039999999999
1000000,0.0174135,0.0844915,0.1189276,0.1809352,0.2035421,0.2622348,0.3016507,0.3342028
