Iterations,1 Threads,2 Threads,4 Threads,8 Threads,16 Threads,32 Threads
10,1.0,0.32683410442828814,0.11302857142857144,0.03357550244432373,0.007945562054116588,0.002165440532492555
100,1.0,0.3391055817081372,0.11645496535796766,0.03353617983506252,0.00785485076951835,0.002211390029119742
1000,1.0,0.3814159292035397,0.12376521938892716,0.03185607852412488,0.008250382848392036,0.0025173351525119617
10000,1.0,0.44292307692307703,0.15194215748363948,0.040449027762167036,0.013122629813302221,0.0031243488678983195
100000,1.0,0.4267375968544004,0.17001474382602283,0.06410701876302989,0.01998829953198128,0.006577258726899385
1000000,1.0,0.4366823088530354,0.18140550519383908,0.09396899932917518,0.03230749224669258,0.009648669007603161
